Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
2218240345,"Mar 16, 2019, 8:20:13 PM",Daisy hill trails,Run,"It was great to see some friendly faces racing the SEQ trail race. Pulled up the run early as I ran out of water and let’s be honest, I haven’t run this long in a while 😀 all good progress ",8885,24.05,,false,"",activities/2362789660.fit.gz,75.0,,8885.0,8775.0,24057.0,4.800000190734863,,466.64971923828125,,53.70000076293945,111.4000015258789,48.599998474121094,-0.008729267865419388,,,84.74317932128906,99.0,,,,,1919.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3949229.0,,,,,,
2223499245,"Mar 19, 2019, 1:22:40 AM",Striding it out,Run,"WU 20*100 WD 
BVRT workout no3",3072,10.02,,false,"",activities/2368249944.fit.gz,75.0,,3072.0,2929.0,10029.0,8.0,,117.34172058105469,,2.0999999046325684,25.0,40.20000076293945,0.03390168398618698,,,89.70861053466797,107.0,,,,,809.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2228486421,"Mar 21, 2019, 1:47:27 AM",The horseshoe ,Run,Alternate session to what I had planned and much harder too. Benchmark set for future runs though. BVRT workout no4,1902,6.08,,false,"",activities/2373377320.fit.gz,75.0,,1902.0,1883.0,6080.5,5.599999904632568,,199.2657012939453,,19.200000762939453,72.0999984741211,28.299999237060547,-0.0016446015797555447,,,89.08395385742188,100.0,,,,,489.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2228487061,"Mar 21, 2019, 2:25:09 AM",Shakeout,Run,"Trying to work on form, keeping it easy.",1369,4.09,,false,"",activities/2373377982.fit.gz,75.0,,1369.0,1369.0,4097.0,4.0,,24.692638397216797,,2.200000047683716,10.100000381469727,17.0,0.019526483491063118,,,87.42457580566406,96.0,,,,,330.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2228489138,"Mar 21, 2019, 2:46:11 AM",Warm Up/Warm Down,Run,Run walk to and from workout. Didn’t bother with the watch as there are too many road crossings. ,900,2.00,,false,"",,75.0,,900.0,900.0,2000.0,,,,,,,,0.0,,,,,,,,,184.302001953125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2231297404,"Mar 22, 2019, 9:09:10 AM",Almost 90 min,Run,"90 min run, cut slightly short but close enough total time. Humid evening 😰😰",5175,15.18,,false,"",activities/2376274277.fit.gz,75.0,,5175.0,4920.0,15180.5,4.400000095367432,,163.1093292236328,,2.200000047683716,40.29999923706055,24.5,0.02042093500494957,,,86.9759750366211,101.0,,,,,1228.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2192275.0,,,,,,
2235521059,"Mar 23, 2019, 8:14:05 PM",Solo scribbly TOF,Run,"Bit of a struggle, started with a headache and got worse after 8km, walked for a while and then got the session done. Not the best day out but time in the bank. ",12326,27.00,,false,Blue,activities/2380674972.fit.gz,75.0,,12326.0,11984.0,27008.5,4.800000190734863,,387.9519958496094,,23.200000762939453,68.69999694824219,28.899999618530273,-0.003332284279167652,,,69.89985656738281,97.0,,,,,2008.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2186414.0,,,,,,
2240968500,"Mar 26, 2019, 12:34:01 AM",Tempoish Tuesday,Run,"Still not sure of my fitness levels so tried to run fast but comfortable intervals. Felt good, pushed the last few mins. Gives me some idea for next week. BVRT workout no5",3245,10.84,,false,"",activities/2386370903.fit.gz,75.0,,3245.0,3245.0,10840.0,5.800000190734863,,118.787109375,,2.0999999046325684,24.799999237060547,45.79999923706055,-0.02029520273208618,,,91.68885040283203,106.0,,,,,865.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3517881.0,,,,,,
2245450141,"Mar 27, 2019, 7:48:11 PM",Up down repeat ,Run,"Honest efforts up, easy recovery down
3:12, 3:11, 3:10, 3:09 and 3 flat reps

Good to see some BTR folks out at Belmont ",2511,6.41,,false,"",activities/2390990535.fit.gz,75.0,,2511.0,2418.0,6418.0,5.900000095367432,,263.61083984375,,29.700000762939453,99.9000015258789,48.20000076293945,0.009348706342279911,,,84.94285583496094,96.0,,,,,521.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3949229.0,,,,,,
2246026255,"Mar 28, 2019, 1:31:48 AM",Lunch yog,Run,"",2281,6.86,,false,"",activities/2391582393.fit.gz,75.0,,2281.0,2206.0,6863.0,7.800000190734863,,136.25140380859375,,-1.7000000476837158,23.0,43.099998474121094,0.03205595165491104,,,87.3827133178711,101.0,,,,,552.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2250439020,"Mar 29, 2019, 7:59:37 PM",Welcome back to the BVRT ,Run,"Rocky trails, lots of cows, a few angry bulls, sprinkling rain and lots of long grass. Fun times. ",12634,35.81,,false,"",activities/2396134857.fit.gz,75.0,,12634.0,12218.0,35817.0,4.199999809265137,,209.89706420898438,,92.4000015258789,168.5,14.300000190734863,0.007538319565355778,,,85.30665588378906,112.0,,,,,2892.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2192275.0,,,,,,
2254034109,"Mar 31, 2019, 9:10:12 AM",Easy recovery,Run,"A bit chilly out tonight, a real welcome change! Easy recovery run to turn over the legs after yesterdays long run. ",2377,6.56,,false,"",activities/2399945842.fit.gz,75.0,,2377.0,2377.0,6560.0,3.799999952316284,,93.81195068359375,,2.200000047683716,34.79999923706055,25.799999237060547,0.05030487850308418,,,84.95556640625,94.0,,,,,534.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3913192.0,,,,,,
2256422843,"Apr 1, 2019, 2:41:06 AM",Enjoying the cooler temps,Run,Little jog along the river to stretch the legs.,2254,6.36,,false,"",activities/2402454674.fit.gz,75.0,,2254.0,2234.0,6366.0,9.5,,136.2373046875,,-1.7999999523162842,22.799999237060547,46.400001525878906,0.012566761113703251,,,86.04972839355469,97.0,,,,,519.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2258699569,"Apr 2, 2019, 1:35:04 AM",Better than last time 👍🏼,Run,"I buried myself in the same workout last year, today wasn’t too much different but I felt strong through the struggle. 15min wu/wd 3x8min tempo. BVRT workout no.7",3613,12.15,,false,"",activities/2404809697.fit.gz,75.0,,3613.0,3597.0,12153.0,11.800000190734863,,108.4854507446289,,2.0999999046325684,24.700000762939453,46.900001525878906,-0.03620505332946777,,,91.6639175415039,104.0,,,,,972.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2263644588,"Apr 4, 2019, 3:02:03 AM",Belmont Hills,Run,"Slow warm up, 4x4min repeats, slow warm down

Legs were a bit dead but got it done. ",2777,7.21,,false,"",activities/2409912904.fit.gz,75.0,,2777.0,2743.0,7217.0,3.799999952316284,,291.6461181640625,,30.5,107.5999984741211,49.0,-0.01662740670144558,,,82.73690795898438,104.0,,,,,576.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3949229.0,,,,,,
2266093575,"Apr 5, 2019, 5:08:56 AM",Run Commute - 23/2019,Run,Training has taken over so not a lot of time for run commuting. Need to keep doing it though as it’s good time on feet.,4684,15.04,,false,"",activities/2412433745.fit.gz,75.0,,4684.0,4340.0,15039.0,7.199999809265137,,238.95492553710938,,-1.7000000476837158,34.599998474121094,42.29999923706055,0.059844404458999634,,,89.96710205078125,100.0,,,,,1215.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2266094775,"Apr 5, 2019, 6:29:09 AM",Cool down,Run,"",350,1.04,,false,"",activities/2412435040.fit.gz,75.0,,350.0,350.0,1044.0,3.4000000953674316,,5.2964911460876465,,2.200000047683716,13.0,20.0,-0.6609195470809937,,,87.47976684570312,95.0,,,,,84.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2270433507,"Apr 6, 2019, 9:00:23 PM",Pinnacles Classic,Run,"",6420,18.08,,false,"",activities/2416949906.fit.gz,75.0,,6420.0,6413.0,18085.0,5.199999809265137,,701.6844482421875,,86.69999694824219,369.79998779296875,44.5,0.0033176664728671312,,,83.178955078125,119.0,,,,,1405.0,,,,,,,,,,,,,,0.0,,,21377.599609375,,,,,,,,,,,,,,,,3949229.0,,,,,,
2271442691,"Apr 7, 2019, 9:40:46 AM",Evening Shakeout,Run,"",2631,7.09,,false,"",activities/2418015567.fit.gz,75.0,,2631.0,2631.0,7096.0,4.199999809265137,,83.03724670410156,,2.200000047683716,34.70000076293945,25.5,-0.004227733705192804,,,84.1875991821289,94.0,,,,,578.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2192275.0,,,,,,
2276037718,"Apr 9, 2019, 1:45:18 AM",Easy recovery ,Run,"Legs a bit dead still from Pinnacles, taking an extra easy day. ",3585,10.76,,false,"",activities/2422845335.fit.gz,75.0,,3585.0,3585.0,10760.0,4.199999809265137,,59.99750518798828,,2.200000047683716,12.300000190734863,22.5,0.011152416467666626,,,87.42809295654297,97.0,,,,,868.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2843314.0,,,,,,
2279123270,"Apr 10, 2019, 10:16:39 AM",Evening Easy Run,Run,Calves still feeling a bit tight so pushed back on today's workout. Easy recovery with a few pick ups at the end. Back to training tomorrow.,2412,7.17,,false,"",activities/2426046708.fit.gz,75.0,,2412.0,2318.0,7176.0,5.400000095367432,,82.95145416259766,,2.200000047683716,34.70000076293945,20.0,-0.016722407191991806,,,86.24944305419922,96.0,,,,,578.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2192275.0,,,,,,
2280464617,"Apr 10, 2019, 7:09:27 PM",A bit of everything,Run,"Walking hill reps as warm up whilst waiting for BTR Group 
3/4th a Belmont hill Loop with the group
6x3min hill reps solo",4863,10.73,,false,"",activities/2427432658.fit.gz,75.0,,4863.0,4526.0,10729.5,6.400000095367432,,468.75634765625,,21.700000762939453,107.9000015258789,49.5,-0.03168833628296852,,,80.02667999267578,101.0,,,,,834.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3949229.0,,,,,,
2282974118,"Apr 11, 2019, 8:10:14 PM",Run Commute - 24/2019,Run,"",5232,16.03,,false,"",activities/2429993278.fit.gz,75.0,,5232.0,5105.0,16037.0,6.5,,232.2176971435547,,1.5,43.099998474121094,32.29999923706055,-0.009976928122341633,,,88.93524932861328,100.0,,,,,1294.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3913192.0,,,,,,
2288052114,"Apr 13, 2019, 7:47:03 PM",BVRT Training Run,Run,"Almost perfect conditions, cool foggy morning. Only got a bit warm in the last 10km going out and back from Fernvale. ",16139,45.54,,false,"",activities/2435304090.fit.gz,75.0,,16139.0,15822.0,45545.5,4.400000095367432,,265.0064392089844,,33.900001525878906,91.4000015258789,13.0,-0.00021956066484563053,,,86.33815002441406,97.0,,,,,3685.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2840142.0,,,,,,
2291349017,"Apr 15, 2019, 10:01:53 AM",Easy recovery,Run,"",2183,6.01,,false,"",activities/2438782052.fit.gz,75.0,,2183.0,2159.0,6016.0,4.599999904632568,,65.5464859008789,,2.200000047683716,34.79999923706055,18.299999237060547,0.051529254764318466,,,83.6630630493164,93.0,,,,,488.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3913192.0,,,,,,
2293104368,"Apr 16, 2019, 1:25:17 AM",Tempo Tuesday,Run,"Wu 4x7min 2min jog Wd
The legs felt the Sunday long run but I gave it a decent effort today. Building up that fatigue!",3966,13.47,,false,"",activities/2440604986.fit.gz,75.0,,3966.0,3874.0,13470.0,9.0,,142.6319122314453,,2.0999999046325684,25.0,47.0,-0.011878248304128647,,,91.97284698486328,105.0,,,,,1077.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2295725727,"Apr 17, 2019, 2:16:52 AM",Lunch Run - WFH edition,Run,Run 1 of 2 today... Hopefully,1861,6.20,,false,"",activities/2443320060.fit.gz,75.0,,1861.0,1861.0,6201.5,5.199999809265137,,43.724388122558594,,2.200000047683716,21.799999237060547,30.0,-0.03870031610131264,,,89.79076385498047,100.0,,,,,496.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2843316.0,,,,,,
2296358383,"Apr 17, 2019, 10:24:07 AM",Double,Run,This is what happens when you sleep in,2894,9.09,,false,"",activities/2443976268.fit.gz,75.0,,2894.0,2732.0,9089.0,5.400000095367432,,77.20850372314453,,2.200000047683716,31.899999618530273,15.0,-0.011002310551702976,,,88.19550323486328,102.0,,,,,729.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2192275.0,,,,,,
2297743287,"Apr 17, 2019, 7:11:59 PM",Crisp Belmont morning hills,Run,"BTR Loop to warm up, 5*4min hill reps with long warm down.",4060,10.02,,false,2,activities/2445408877.fit.gz,75.0,,4060.0,3823.0,10021.5,5.199999809265137,,353.2879333496094,,21.700000762939453,108.0,47.79999923706055,0.006984982173889875,,,84.34992218017578,109.0,,,,,809.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2471342.0,,,,,,
2303140684,"Apr 19, 2019, 8:00:02 PM",Wild horse Criterium 33km,Run,Muddy! Lots of water crossings. The Altra King MT 1.5 were solid on this course,11106,32.82,,false,"",activities/2451039395.fit.gz,75.0,,11106.0,11061.0,32828.0,5.199999809265137,,356.347412109375,,4.0,30.799999237060547,21.700000762939453,-0.0003046180063392967,,,85.97168731689453,97.0,,,,,2638.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3949229.0,,,,,,
2312108610,"Apr 23, 2019, 9:40:19 AM",Evening Shakeout,Run,Turning the legs over after a few days doing the family vaccay thing,2489,7.74,,false,Blue,activities/2460458513.fit.gz,75.0,,2489.0,2480.0,7739.0,5.099999904632568,,74.43165588378906,,2.200000047683716,34.70000076293945,20.299999237060547,-0.0051686265505850315,,,86.51310729980469,101.0,,,,,621.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3289011.0,,,,,,
2314451093,"Apr 24, 2019, 3:14:53 AM",A tad warm,Run,"Holiday mode engaged, should have done this run earlier. Pretty warm out there today. 4x3 min hard up and down no recovery. ",2415,6.37,,false,"",activities/2462943051.fit.gz,75.0,,2415.0,2358.0,6371.0,5.300000190734863,,260.3839111328125,,30.600000381469727,99.80000305175781,44.0,0.0062784492038190365,,,84.14485931396484,101.0,,,,,501.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2840142.0,,,,,,
2317598456,"Apr 25, 2019, 9:35:41 AM",The replacement run,Run,Swapped a workout for the longer easy run,5263,15.04,,false,"",activities/2466241447.fit.gz,75.0,,5263.0,5096.0,15045.0,4.599999904632568,,156.81639099121094,,2.200000047683716,49.400001525878906,28.200000762939453,0.01927550695836544,,,85.36479187011719,114.0,,,,,1223.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2192275.0,,,,,,
2324203678,"Apr 27, 2019, 7:41:56 PM",BVRT Group Run ,Run,First 20km with the group then solo the rest of the way. Huge thanks to Alun from AAA racing for coming along and proving us with a rolling crew. Top notch!,18180,50.03,,false,"",activities/2473152090.fit.gz,75.0,,18180.0,17208.0,50034.0,4.199999809265137,,244.5451202392578,,41.099998474121094,112.69999694824219,31.700000762939453,0.0027980972081422806,,,85.54686737060547,117.0,,,,,4047.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3949229.0,,,,,,
2329082397,"Apr 29, 2019, 8:25:10 PM",Must stop hitting snooze,Run,"Slept in so had a time crunch to get this one done. 5x4min reps mod effort up, easy down. ",3056,7.69,,false,"",activities/2478257143.fit.gz,75.0,,3056.0,3043.0,7695.0,4.400000095367432,,324.5458068847656,,29.600000381469727,105.80000305175781,48.20000076293945,0.011695906519889832,,,84.4379653930664,98.0,,,,,615.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2840142.0,,,,,,
2329519650,"Apr 30, 2019, 2:08:13 AM",Running in the drizzle ,Run,"",2031,6.34,,false,"",activities/2478711564.fit.gz,75.0,,2031.0,2028.0,6341.0,5.400000095367432,,131.00730895996094,,-1.7000000476837158,22.299999237060547,40.79999923706055,0.022078536450862885,,,88.10539245605469,99.0,,,,,508.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3440635.0,,,,,,
2334723809,"May 1, 2019, 7:02:57 PM",BTR Group Run,Run,"",4155,10.19,,false,"",activities/2484137368.fit.gz,,,,3959.0,10195.0,,,,,,,,,,,,,,,,,809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335233139,"May 2, 2019, 1:04:26 AM",Double - kinda paid for the early hills ,Run,"wu 6x5min with 2min recovery wd, left a rep out there just running through. Legs were protesting a bit. Need to learn how to pace these sessions. Glad I did it 👌🏼",4009,14.12,,false,"",activities/2484668971.fit.gz,,,,3923.0,14126.0,,,,,,,,,,,,,,,,,1131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337916060,"May 3, 2019, 4:38:57 AM",Run Commute - 25/2019,Run,"",5173,15.36,,false,"",activities/2487469377.fit.gz,,,,4982.0,15362.0,,,,,,,,,,,,,,,,,1243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342249186,"May 4, 2019, 7:49:51 PM",Unorganised mess,Run,"Mentally fatigued so this was super unorganised, didn’t have a destination sorted till this morning. Will take it for what it is, time on feet. ",8924,23.81,,false,"",activities/2491995134.fit.gz,,,,8908.0,23814.0,,,,,,,,,,,,,,,,,1930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347395432,"May 6, 2019, 7:45:15 PM",Belmont hills,Run,"WU and first two reps under headlamp. 
6x4ish min reps, ran out of hill in the last few reps. ",3203,7.92,,false,2,activities/2497400405.fit.gz,,,,3126.0,7926.0,,,,,,,,,,,,,,,,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347925931,"May 7, 2019, 2:08:05 AM",Lunch shuffle,Run,"",2370,7.08,,false,"",activities/2497951649.fit.gz,,,,2367.0,7088.0,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350592943,"May 8, 2019, 2:17:19 AM",Lunch yog ,Run,"",1398,4.48,,false,"",activities/2500721766.fit.gz,,,,1398.0,4481.5,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352448039,"May 8, 2019, 7:04:29 PM",BTR Group Run - Belmont Hills,Run,"",4126,10.15,,false,"",activities/2502640252.fit.gz,,,,4005.0,10157.0,,,,,,,,,,,,,,,,,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353043244,"May 9, 2019, 2:26:51 AM",Tempo Thursdays,Run,"My watch wouldn’t sync so I had to wing this workout. wu 4x4min with 2 min jog recovery, then steady state to finish. Skipped warm down as I was running out of time. ",3185,11.48,,false,"",activities/2503252949.fit.gz,,,,3182.0,11481.0,,,,,,,,,,,,,,,,,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357400544,"May 10, 2019, 7:49:59 PM",BVRT Reece ,Run,"Longer run halted by a rather stubborn and large bull not letting me pass. Had to turn back to Toogoolawah and decided to end the run early whilst the legs felt good. One gel and minimal fluids today, cool to start but very windy and exposed on the section between Harlin and Toogoolawah. Could be interesting going thru there on race day. ",15059,44.26,,false,"",activities/2507758610.fit.gz,,,,14708.0,44260.0,,,,,,,,,,,,,,,,,3565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363801759,"May 13, 2019, 9:21:52 AM",Easy local,Run,Caught in the rain in the last 20 mins,2432,6.73,,false,"",activities/2514447148.fit.gz,,,,2432.0,6738.0,,,,,,,,,,,,,,,,,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365788973,"May 14, 2019, 2:02:22 AM",Easy 45,Run,"Strava pacing well off, it was a very relaxed yog",2714,7.93,,false,"",activities/2516497332.fit.gz,,,,2601.0,7931.0,,,,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368638076,"May 15, 2019, 2:34:04 AM",Tuesday workout on a Wednesday ,Run,"Long warm up, 4x3min, warm down. 
Easier option for the workout today, trying to manage things as we get closer to race day. Keep the legs fresh for Friday night.",3081,8.26,,false,2,activities/2519428444.fit.gz,,,,3031.0,8266.0,,,,,,,,,,,,,,,,,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370708590,"May 15, 2019, 7:02:03 PM",BTR Group Run - Belmont Hills,Run,Opted for the shorter two loop version this morning,2909,6.78,,false,"",activities/2521559410.fit.gz,,,,2686.0,6782.0,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371343013,"May 16, 2019, 1:33:29 AM",Ben Parkes inspired workout,Run,"WU 15min
10x1x1 recovery
3x2x2 recovery (walk) 
4x1x1 recovery 
WD 15min",4280,14.80,,false,"",activities/2522215068.fit.gz,,,,4249.0,14807.0,,,,,,,,,,,,,,,,,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376846492,"May 17, 2019, 8:18:26 AM",BVRT Reece - The PM version,Run,Thanks to AAA racing for organising the training run!,16161,42.25,,false,"",activities/2527895157.fit.gz,,,,15584.0,42255.0,3.619999885559082,,217.0,245.0,,,,,,,82.0,,,,,,3401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379371581,"May 19, 2019, 9:01:03 AM",Evening Shakeout,Run,Just turning over the legs to end a big week,1974,5.13,,false,"",activities/2530517852.fit.gz,,,,1974.0,5129.0,2.7300000190734863,,21.0,21.0,,,,,,,83.0,,,,,,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381881996,"May 20, 2019, 1:39:20 AM",Easy Eight - mini taper week,Run,"",2786,8.08,,false,"",activities/2533128033.fit.gz,,,,2756.0,8081.0,3.259999990463257,,35.0,35.0,,,,,,,86.0,,,,,,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384192836,"May 21, 2019, 2:02:37 AM",Same same,Run,Just turning over the legs. ,2778,8.22,,false,"",activities/2535503132.fit.gz,,,,2778.0,8223.0,3.2200000286102295,,45.0,33.0,,,,,,,86.0,,,,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395568819,"May 25, 2019, 4:58:54 AM",Wildhorse @ Night 50k,Run,"5th place, got caught with 500m to go!",17707,50.04,,false,"",activities/2547194614.fit.gz,,,,17457.0,50048.0,4.150000095367432,,245.0,287.0,,,,,,,84.0,,,,,,4029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400526377,"May 27, 2019, 3:39:34 AM",Post Ultra Shuffle,Run,"Legs good, back no good. ",2819,8.03,,false,"",activities/2552365998.fit.gz,,,,2819.0,8037.0,3.0199999809265137,,14.0,14.0,,,,,,,87.0,,,,,,651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402906854,"May 28, 2019, 1:04:47 AM",Easy eight,Run,Still have a sore back so trying to keep it mellow and loosen it up. ,2821,8.14,,false,"",activities/2554830304.fit.gz,,,,2821.0,8139.0,3.2200000286102295,,7.0,7.0,,,,,,,87.0,,,,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405468992,"May 29, 2019, 2:27:43 AM",Belmont Hills,Run,"Back is improving with lots of stretching and rolling. Took the easy workout today, Wu 4x3 wd",2485,6.22,,false,"",activities/2557467679.fit.gz,,,,2476.0,6228.0,2.950000047683716,,154.0,133.0,,,,,,,82.0,,,,,,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408621379,"May 30, 2019, 10:03:59 AM",Running off a few of the 🍩 I ate today,Run,Easy jog after a full day of team planning. Consumed two days worth of calories 😏,1934,5.63,,false,"",activities/2560728713.fit.gz,,,,1934.0,5635.0,3.1600000858306885,,21.0,21.0,,,,,,,85.0,,,,,,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413191426,"Jun 1, 2019, 3:34:49 AM",Road to trail to road,Run,"",5180,15.04,,false,"",activities/2565457576.fit.gz,,,,4849.0,15043.0,3.9800000190734863,,140.0,133.0,,,,,,,86.0,,,,,,1212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415920439,"Jun 1, 2019, 8:11:02 PM",BVRT Taper Edition,Run,"",15137,40.15,,false,"",activities/2568289757.fit.gz,,,,14672.0,40154.0,3.5399999618530273,,168.0,168.0,,,,,,,83.0,,,,,,3236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421816172,"Jun 4, 2019, 3:20:15 AM",Just a bit windy,Run,"Holy headwinds, that was tough going. Scrapped the workout plan as it couldn’t happen in those conditions. Might double up tonight. ",2087,7.21,,false,"",activities/2574408590.fit.gz,,,,2087.0,7214.0,4.340000152587891,,0.0,0.0,,,,,,,89.0,,,,,,571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425208765,"Jun 5, 2019, 9:37:50 AM",Easy jog,Run,"Watch died at the end, my mistake thinking 10% battery was enough 🙃",3489,9.65,,false,"",activities/2577902362.fit.gz,,,,3459.0,9654.0,3.369999885559082,,70.0,70.0,,,,,,,84.0,,,,,,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425217659,"Jun 5, 2019, 11:06:03 AM",Missing time,Run,,216,0.60,,false,"",,,,,216.0,,,,,,,,,,,,,,,,,,55.29059982299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429920709,"Jun 7, 2019, 1:50:14 AM",Belmont Hills,Run,"Bit of an all sorts run, 6x3 min on alternating hills. Just making it up as I go. Longer wu to get the legs moving.",3678,10.47,,false,2,activities/2582759454.fit.gz,,,,3651.0,10475.0,3.319999933242798,,182.0,182.0,,,,,,,86.0,,,,,,843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
